web-scraper-order,web-scraper-start-url,price,title,availability,pagination,pagination-href,image,link,link-href
"1612613805-3386","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","1.699,90lei","Laptop ASUS E406NA-EK026T, Intel Celeron N3350 pana la 2.4GHz, 14"" Full HD, 4GB, EMMC 128GB, Intel HD Graphics 500, Windows 10 Home S, gri","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","","Laptop ASUS E406NA-EK026T, Intel Celeron N3350 pana la 2.4GHz, 14"" Full HD, 4GB, EMMC 128GB, Intel HD Graphics 500, Windows 10 Home S, gri","https://mediagalaxy.ro/laptop-asus-e406na-ek026t-intel-celeron-n3350-pana-la-2-4ghz-14-full-hd-4gb-emmc-128gb-intel-hd-graphics-500-windows-10-home-s-gri/cpd/LAPE406NAEK026T/"
"1612613910-3737","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.499,90lei","Laptop ASUS VivoBook 14 X403JA-BM005, Intel Core i5-1035G1 pana la 3.6GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Endless, Silver Blue","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","","Laptop ASUS VivoBook 14 X403JA-BM005, Intel Core i5-1035G1 pana la 3.6GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Endless, Silver Blue","https://mediagalaxy.ro/laptop-asus-vivobook-14-x403ja-bm005-intel-core-i5-1035g1-pana-la-3-6ghz-14-full-hd-8gb-ssd-512gb-intel-uhd-graphics-endless-silver-blue/cpd/LAPX403JABM005/"
"1612613805-3370","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","2.999,90lei","Laptop DELL Vostro 3401, Intel Core i3-1005G1 pana la 3.4GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Pro, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","","Laptop DELL Vostro 3401, Intel Core i3-1005G1 pana la 3.4GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Pro, negru","https://mediagalaxy.ro/laptop-dell-vostro-3401-intel-core-i3-1005g1-pana-la-3-4ghz-14-full-hd-8gb-ssd-256gb-intel-uhd-graphics-windows-10-pro-negru/cpd/LAP34019977/"
"1612613895-3654","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.299,90lei","Laptop Gaming ASUS TUF A15 FA506IU-AL048, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","","Laptop Gaming ASUS TUF A15 FA506IU-AL048, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-asus-tuf-a15-fa506iu-al048-amd-ryzen-7-4800h-pana-la-4-2ghz-15-6-full-hd-8gb-ssd-512gb-nvidia-geforce-gtx-1660ti-6gb-free-dos-negru/cpd/LAPFA506IUAL048/"
"1612613895-3688","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.999,90lei","Laptop APPLE MacBook Air mqd32ro/a, Intel Core i5 pana la 2.9GHz, 13.3"", 8GB, 128GB, Intel HD Graphics 6000, macOS Sierra  - Tastatura layout RO","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","","Laptop APPLE MacBook Air mqd32ro/a, Intel Core i5 pana la 2.9GHz, 13.3"", 8GB, 128GB, Intel HD Graphics 6000, macOS Sierra  - Tastatura layout RO","https://mediagalaxy.ro/laptop-apple-macbook-air-mqd32ro-a-intelr-coretm-i5-pana-la-2-9ghz-13-3-8gb-128gb-intel-hd-graphics-6000-macos-sierra-tastatura-layout-ro/cpd/LAPMQD32ROA/"
"1612613850-3529","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.899,90lei","Laptop 2 in 1 DELL Inspiron 5406, Intel Core i7-1165G7 pana la 4.7GHz, 14"" Full HD Touch, 16GB, SSD 1TB, Intel Iris Xe Graphics, Windows 10 Home, gri","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","","Laptop 2 in 1 DELL Inspiron 5406, Intel Core i7-1165G7 pana la 4.7GHz, 14"" Full HD Touch, 16GB, SSD 1TB, Intel Iris Xe Graphics, Windows 10 Home, gri","https://mediagalaxy.ro/laptop-2-in-1-dell-inspiron-5406-intel-core-i7-1165g7-pana-la-4-7ghz-14-full-hd-touch-16gb-ssd-1tb-intel-iris-xe-graphics-windows-10-home-gri/cpd/TPC54069207/"
"1612613791-3326","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.199,90lei","Laptop Gaming HP Pavilion 15-dk0065nq, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1660 Ti Max-Q 6GB, Free DOS, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","","Laptop Gaming HP Pavilion 15-dk0065nq, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1660 Ti Max-Q 6GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-hp-pavilion-15-dk0065nq-intel-core-i7-9750h-pana-la-4-5ghz-15-6-full-hd-8gb-ssd-512gb-nvidia-geforce-gtx-1660-ti-max-q-6gb-free-dos-negru/cpd/LAP2T396EA/"
"1612613746-3184","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","12.999,90lei","Laptop Gaming ASUS ROG Strix Scar 17 G732LXS-HG074T, Intel Core i9-10980HK pana la 5.3GHz, 17.3"" Full HD, 32GB, SSD 1TB, NVIDIA GeForce RTX 2080 Super 8GB, WebCam, Windows 10 Home, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","","Laptop Gaming ASUS ROG Strix Scar 17 G732LXS-HG074T, Intel Core i9-10980HK pana la 5.3GHz, 17.3"" Full HD, 32GB, SSD 1TB, NVIDIA GeForce RTX 2080 Super 8GB, WebCam, Windows 10 Home, negru","https://mediagalaxy.ro/laptop-gaming-asus-rog-strix-scar-17-g732lxs-hg074t-intel-core-i9-10980hk-pana-la-5-3ghz-17-3-full-hd-32gb-ssd-1tb-nvidia-geforce-rtx-2080-super-8gb-webcam-windows-10-home-negru/cpd/LAPG732LXHG074T/"
"1612613776-3295","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","6.199,90lei","Laptop Gaming HP Omen 17-cb1000nq, Intel Core i7-10750H pana la 5.0GHz, 17.3"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","","Laptop Gaming HP Omen 17-cb1000nq, Intel Core i7-10750H pana la 5.0GHz, 17.3"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-hp-omen-17-cb1000nq-intel-core-i7-10750h-pana-la-5-0ghz-17-3-full-hd-8gb-ssd-512gb-nvidia-geforce-rtx-2060-6gb-free-dos-negru/cpd/LAP1L0B5EA/"
"1612613895-3649","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.399,90lei","Laptop HP Envy x360 15-ee0014nn, AMD Ryzen 5 4500U pana la 4.0GHz, 15.6"" Full HD Touch, 16GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","","Laptop HP Envy x360 15-ee0014nn, AMD Ryzen 5 4500U pana la 4.0GHz, 15.6"" Full HD Touch, 16GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, negru","https://mediagalaxy.ro/laptop-hp-envy-x360-15-ee0014nn-amd-ryzen-5-4500u-pana-la-4-0ghz-15-6-full-hd-touch-16gb-ssd-512gb-amd-radeon-graphics-windows-10-home-negru/cpd/LAP1K9N6EA/"
"1612613850-3544","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.599,90lei","Laptop ASUS ZenBook 15 UX534FAC-A8080R, Intel Core i5-10210U pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Pro, Royal Blue","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","","Laptop ASUS ZenBook 15 UX534FAC-A8080R, Intel Core i5-10210U pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Pro, Royal Blue","https://mediagalaxy.ro/laptop-asus-zenbook-15-ux534fac-a8080r-intel-core-i5-10210u-pana-la-4-2ghz-15-6-full-hd-8gb-ssd-512gb-intel-uhd-graphics-620-windows-10-pro-royal-blue/cpd/LAPUX534FA8080R/"
"1612613910-3694","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.949,90lei","Laptop ASUS VivoBook K533FL-EJ147, Intel Core i7-10510U pana la 4.9GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce MX250 2GB, Free DOS, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","","Laptop ASUS VivoBook K533FL-EJ147, Intel Core i7-10510U pana la 4.9GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce MX250 2GB, Free DOS, negru","https://mediagalaxy.ro/laptop-asus-vivobook-k533fl-ej147-intel-core-i7-10510u-pana-la-4-9ghz-15-6-full-hd-8gb-ssd-512gb-nvidia-geforce-mx250-2gb-free-dos-negru/cpd/LAPK533FLEJ147/"
"1612613939-3798","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","2.199,90lei","Laptop ASUS VivoBook X512JA-EJ351, Intel Core i3-1005G1 pana la 3.94Hz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Free DOS, Peacock Blue","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","","Laptop ASUS VivoBook X512JA-EJ351, Intel Core i3-1005G1 pana la 3.94Hz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Free DOS, Peacock Blue","https://mediagalaxy.ro/laptop-asus-vivobook-x512ja-ej351-intel-core-i3-1005g1-pana-la-3-94hz-15-6-full-hd-8gb-ssd-256gb-intel-uhd-graphics-free-dos-peacock-blue/cpd/LAPX512JAEJ351/"
"1612613865-3572","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.249,90lei","Laptop Gaming HP Pavilion 15-ec0051nq, AMD Ryzen 7 3750H pana la 4GHz, 15.6"" Full HD, 16GB, 1TB, NVIDIA GeForce GTX 1660 Ti Max-Q 6GB, Free DOS, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","","Laptop Gaming HP Pavilion 15-ec0051nq, AMD Ryzen 7 3750H pana la 4GHz, 15.6"" Full HD, 16GB, 1TB, NVIDIA GeForce GTX 1660 Ti Max-Q 6GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-hp-pavilion-15-ec0051nq-amd-ryzen-7-3750h-pana-la-4ghz-15-6-full-hd-16gb-1tb-nvidia-geforce-gtx-1660-ti-max-q-6gb-free-dos-negru/cpd/LAP2T368EA/"
"1612613820-3432","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","9.199,90lei","Laptop Gaming ASUS ROG Zephyrus M15 GU502LW-AZ192, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 16GB, SSD 2x512GB, NVIDIA GeForce RTX 2070 Max-Q 8GB, Free Dos, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","","Laptop Gaming ASUS ROG Zephyrus M15 GU502LW-AZ192, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 16GB, SSD 2x512GB, NVIDIA GeForce RTX 2070 Max-Q 8GB, Free Dos, negru","https://mediagalaxy.ro/laptop-gaming-asus-rog-zephyrus-m15-gu502lw-az192-intel-core-i7-10875h-pana-la-5-1ghz-15-6-full-hd-16gb-ssd-2x512gb-nvidia-geforce-rtx-2070-max-q-8gb-free-dos-negru/cpd/LAPGU502LWAZ192/"
"1612613939-3801","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","1.999,90lei","Laptop ASUS M509DA-EJ940, AMD Ryzen 3 3250U pana la 3.5GHz, 15.6"" Full HD, 8GB, SSD 256GB, AMD Radeon Graphics Free DOS, rosu","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","","Laptop ASUS M509DA-EJ940, AMD Ryzen 3 3250U pana la 3.5GHz, 15.6"" Full HD, 8GB, SSD 256GB, AMD Radeon Graphics Free DOS, rosu","https://mediagalaxy.ro/laptop-asus-m509da-ej940-amd-ryzen-3-3250u-pana-la-3-5ghz-15-6-full-hd-8gb-ssd-256gb-amd-radeon-graphics-free-dos-rosu/cpd/LAPM509DAEJ940/"
"1612613820-3425","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","10.999,90lei","Laptop APPLE MacBook Pro 13 z11c0012n, Apple M1, 13.3"" Retina Display si Touch Bar, 16GB, SSD 1TB, Grafica integrata, macOS Big Sur, Space Gray - Tastatura layout INT","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","","Laptop APPLE MacBook Pro 13 z11c0012n, Apple M1, 13.3"" Retina Display si Touch Bar, 16GB, SSD 1TB, Grafica integrata, macOS Big Sur, Space Gray - Tastatura layout INT","https://mediagalaxy.ro/laptop-apple-macbook-pro-13-z11c0012n-apple-m1-13-3-retina-display-si-touch-bar-16gb-ssd-1tb-grafica-integrata-macos-big-sur-space-gray-tastatura-layout-int/cpd/LAPZ11C0012N/"
"1612613850-3513","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","6.299,90lei","Laptop Gaming ASUS TUF A17 FA706IU-H7101, AMD Ryzen 7 4800H pana la 4.2GHz, 17.3"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, gri inchis","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","","Laptop Gaming ASUS TUF A17 FA706IU-H7101, AMD Ryzen 7 4800H pana la 4.2GHz, 17.3"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, gri inchis","https://mediagalaxy.ro/laptop-gaming-asus-tuf-a17-fa706iu-h7101-amd-ryzen-7-4800h-pana-la-4-2ghz-17-3-full-hd-16gb-ssd-1tb-nvidia-geforce-gtx-1660ti-6gb-free-dos-gri-inchis/cpd/LAPFA706IUH7101/"
"1612613791-3324","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.299,90lei","Laptop 2 in 1 ACER Spin 5 SP514-54N, Intel Core i7-1065G7, 13.5"" UHD Touch, 8GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Pro, gri","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","","Laptop 2 in 1 ACER Spin 5 SP514-54N, Intel Core i7-1065G7, 13.5"" UHD Touch, 8GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Pro, gri","https://mediagalaxy.ro/laptop-2-in-1-acer-spin-5-sp514-54n-intel-core-i7-1065g7-13-5-uhd-touch-8gb-ssd-512gb-intel-iris-plus-graphics-windows-10-pro-gri/cpd/LAPNXHQUEX005/"
"1612613939-3790","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","","","","null","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","","",""
"1612613820-3452","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","8.199,90lei","Laptop Gaming ASUS ROG Zephyrus M15 GU502LW-HN190, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 Max-Q 8GB, Free DOS, Prism Black","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","","Laptop Gaming ASUS ROG Zephyrus M15 GU502LW-HN190, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 Max-Q 8GB, Free DOS, Prism Black","https://mediagalaxy.ro/laptop-gaming-asus-rog-zephyrus-m15-gu502lw-hn190-intel-core-i7-10875h-pana-la-5-1ghz-15-6-full-hd-16gb-ssd-512gb-nvidia-geforce-rtx-2070-max-q-8gb-free-dos-prism-black/cpd/LAPGU502LWHN190/"
"1612613761-3222","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","9.199,90lei","Laptop DELL XPS 13 7390, Intel Core i7-10710U pana la 4.7GHz, 13.3"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, argintiu","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","","Laptop DELL XPS 13 7390, Intel Core i7-10710U pana la 4.7GHz, 13.3"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, argintiu","https://mediagalaxy.ro/laptop-dell-xps-13-7390-intel-core-i7-10710u-pana-la-4-7ghz-13-3-full-hd-8gb-ssd-512gb-intel-uhd-graphics-windows-10-pro-argintiu/cpd/LAP78267390/"
"1612613836-3481","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","6.899,90lei","Laptop APPLE MacBook Air 13 mgna3ze/a, Apple M1, 13.3"" Retina Display, 8GB, SSD 512GB, Grafica integrata, macOS Big Sur, Silver - Tastatura layout INT","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","","Laptop APPLE MacBook Air 13 mgna3ze/a, Apple M1, 13.3"" Retina Display, 8GB, SSD 512GB, Grafica integrata, macOS Big Sur, Silver - Tastatura layout INT","https://mediagalaxy.ro/laptop-apple-macbook-air-13-mgna3ze-a-apple-m1-13-3-retina-display-8gb-ssd-512gb-grafica-integrata-macos-big-sur-silver-tastatura-layout-int/cpd/LAPMGNA3ZEA/"
"1612613820-3428","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","9.999,90lei","Laptop 2 in 1 HP Elite x2 1012 G1, Intel Core m7-6Y75 pana la 3.1GHz, 12"" WUXGA+, 8GB, SSD 256GB, Intel HD Graphics 515, Windows 10 Pro, argintiu","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","","Laptop 2 in 1 HP Elite x2 1012 G1, Intel Core m7-6Y75 pana la 3.1GHz, 12"" WUXGA+, 8GB, SSD 256GB, Intel HD Graphics 515, Windows 10 Pro, argintiu","https://mediagalaxy.ro/laptop-2-in-1-hp-elite-x2-1012-g1-intel-core-m7-6y75-pana-la-3-1ghz-12-wuxga-8gb-ssd-256gb-intel-hd-graphics-515-windows-10-pro-argintiu/cpd/LAPHPT8Y99AW/"
"1612613880-3600","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.999,90lei","Laptop Gaming ASUS TUF A17 FA706IU-H7055, AMD Ryzen 7 4800H pana la 4.2GHz, 17.3"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, gri inchis","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","","Laptop Gaming ASUS TUF A17 FA706IU-H7055, AMD Ryzen 7 4800H pana la 4.2GHz, 17.3"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, gri inchis","https://mediagalaxy.ro/laptop-gaming-asus-tuf-a17-fa706iu-h7055-amd-ryzen-7-4800h-pana-la-4-2ghz-17-3-full-hd-8gb-ssd-512gb-nvidia-geforce-gtx-1660ti-6gb-free-dos-gri-inchis/cpd/LAPFA706IUH7055/"
"1612613761-3226","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","8.999,90lei","Laptop LENOVO ThinkPad X1 Carbon Gen 8, Intel Core i5-10210U pana la 4.2GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","","Laptop LENOVO ThinkPad X1 Carbon Gen 8, Intel Core i5-10210U pana la 4.2GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, negru","https://mediagalaxy.ro/laptop-lenovo-thinkpad-x1-carbon-gen-8-intel-core-i5-10210u-pana-la-4-2ghz-14-full-hd-16gb-ssd-512gb-intel-uhd-graphics-windows-10-pro-negru/cpd/LAP20U9004RRI/"
"1612613791-3338","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.799,90lei","Laptop ASUS ZenBook 13 UM325UA-KG020T, AMD Ryzen 5 5500U pana la 4GHz, 13.3"" Full HD, 8GB, SSD 512GB, AMD Radeon RX Vega 7, Windows 10 Home, gri","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","","Laptop ASUS ZenBook 13 UM325UA-KG020T, AMD Ryzen 5 5500U pana la 4GHz, 13.3"" Full HD, 8GB, SSD 512GB, AMD Radeon RX Vega 7, Windows 10 Home, gri","https://mediagalaxy.ro/laptop-asus-zenbook-13-um325ua-kg020t-amd-ryzen-5-5500u-pana-la-4ghz-13-3-full-hd-8gb-ssd-512gb-amd-radeon-rx-vega-7-windows-10-home-gri/cpd/LAPUM325UKG020T/"
"1612613805-3366","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.299,90lei","Laptop ASUS VivoBook S15 S533EA-BN117, Intel Core i5-1135G7 pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel Iris Xe Graphics, Free Dos, verde","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","","Laptop ASUS VivoBook S15 S533EA-BN117, Intel Core i5-1135G7 pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel Iris Xe Graphics, Free Dos, verde","https://mediagalaxy.ro/laptop-asus-vivobook-s15-s533ea-bn117-intel-core-i5-1135g7-pana-la-4-2ghz-15-6-full-hd-8gb-ssd-512gb-intel-iris-xe-graphics-free-dos-verde/cpd/LAPS533EABN117/"
"1612613850-3543","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.599,90lei","Laptop ASUS ZenBook 14 UX425EA-BM114T, Intel Core i7-1165G7 pana la 4.7GHz, 14"" Full HD, 16GB, SSD 512GB, Intel Iris Xe, Windows 10 Home, Pine Grey","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","","Laptop ASUS ZenBook 14 UX425EA-BM114T, Intel Core i7-1165G7 pana la 4.7GHz, 14"" Full HD, 16GB, SSD 512GB, Intel Iris Xe, Windows 10 Home, Pine Grey","https://mediagalaxy.ro/laptop-asus-zenbook-14-ux425ea-bm114t-intel-core-i7-1165g7-pana-la-4-7ghz-14-full-hd-16gb-ssd-512gb-intel-iris-xe-windows-10-home-pine-grey/cpd/LAPUX425EBM114T/"
"1612613805-3378","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","2.499,90lei","Laptop HP 15s-fq1051nq, Intel Core i3-1005G1 pana la 3.4GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 S, argintiu","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","","Laptop HP 15s-fq1051nq, Intel Core i3-1005G1 pana la 3.4GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 S, argintiu","https://mediagalaxy.ro/laptop-hp-15s-fq1051nq-intel-core-i3-1005g1-pana-la-3-4ghz-15-6-full-hd-8gb-ssd-256gb-intel-uhd-graphics-windows-10-s-argintiu/cpd/LAP239A9EA/"
"1612613820-3421","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","12.199,90lei","Laptop APPLE MacBook Pro 13 mwp82ro/a, Intel Core i5 pana la 3.8GHz, 13.3"" Retina Display si Touch Bar, 16GB, 1TB, Intel Iris Plus Graphics, macOS Catalina, Silver - Tastatura layout RO","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","","Laptop APPLE MacBook Pro 13 mwp82ro/a, Intel Core i5 pana la 3.8GHz, 13.3"" Retina Display si Touch Bar, 16GB, 1TB, Intel Iris Plus Graphics, macOS Catalina, Silver - Tastatura layout RO","https://mediagalaxy.ro/laptop-apple-macbook-pro-13-mwp82ro-a-intel-core-i5-pana-la-3-8ghz-13-3-retina-display-si-touch-bar-16gb-1tb-intel-iris-plus-graphics-macos-catalina-silver-tastatura-layout-ro/cpd/LAPMWP82ROA/"
"1612613776-3286","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","6.799,90lei","Laptop Gaming ASUS ROG Strix Scar 15 G532LV-AZ042, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","","Laptop Gaming ASUS ROG Strix Scar 15 G532LV-AZ042, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-asus-rog-strix-scar-15-g532lv-az042-intel-core-i7-10875h-pana-la-5-1ghz-15-6-full-hd-16gb-ssd-512gb-nvidia-geforce-rtx-2060-6gb-free-dos-negru/cpd/LAPG532LVAZ042/"
"1612613895-3665","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.199,90lei","Laptop Gaming HP Pavilion 15-ec1040nq, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 8GB, HDD 1TB + SSD 256GB, NVIDIA GeForce GTX 1650 Ti 4GB, Free DOS, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","","Laptop Gaming HP Pavilion 15-ec1040nq, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 8GB, HDD 1TB + SSD 256GB, NVIDIA GeForce GTX 1650 Ti 4GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-hp-pavilion-15-ec1040nq-amd-ryzen-7-4800h-pana-la-4-2ghz-15-6-full-hd-8gb-hdd-1tb-ssd-256gb-nvidia-geforce-gtx-1650-ti-4gb-free-dos-negru/cpd/LAP1K9M2EA/"
"1612613895-3646","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.499,90lei","Laptop Gaming LENOVO Legion Y540-15IRH, Intel Core i5-9300H pana la 4.1GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660 Ti 6GB, Windows 10 Home, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","","Laptop Gaming LENOVO Legion Y540-15IRH, Intel Core i5-9300H pana la 4.1GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660 Ti 6GB, Windows 10 Home, negru","https://mediagalaxy.ro/laptop-gaming-lenovo-legion-y540-15irh-intel-core-i5-9300h-pana-la-4-1ghz-15-6-full-hd-16gb-ssd-512gb-nvidia-geforce-gtx-1660-ti-6gb-windows-10-home-negru/cpd/LAP81SX00QXRM/"
