web-scraper-order,web-scraper-start-url,title,price,availability,pagination,pagination-href,link,link-href,image-src
"1612612045-1547","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo Legion Y540 (Procesor Intel® Core™ i5-9300H (8M Cache, up to 4.10 GHz), Coffee Lake, 15.6"" FHD, 8GB, 1TB SSD, nVidia GeForce RTX 2060 @6GB, Negru)","5.999,99 Lei","Stoc epuizat","14","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:14","Laptop Gaming Lenovo Legion Y540 (Procesor Intel® Core™ i5-9300H (8M Cache, up to 4.10 GHz), Coffee Lake, 15.6"" FHD, 8GB, 1TB SSD, nVidia GeForce RTX 2060 @6GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-y540-procesor-intel-core-i5-9300h-8m-cache-up-to-4.10-ghz-coffee-lake-15.6-fhd-8gb-1tb-ssd-nvidia-geforce-rtx-2060-6gb-negru-3759802.html","https://static3.evomag.ro/img?file=products%2F3759%2F3759802%2F1566304365Laptop+Gaming+Lenovo+Legion+Y540+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-9300H+%288M+Cache%2C+up+to+4.10+GHz%29%2C+Coffee+Lake%2C+15.6+FHD%2C+8GB%2C+512GB+SSD%2C+nVidia+GeForce+RTX+2060+%406GB%2C+Negru%291.jpg&height=150&extend=white"
"1612612045-1551","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ProBook 450 G7 (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.90 GHz), Comet Lake, 15.6"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Argintiu)","4.299,99 Lei","Stoc epuizat","14","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:14","Laptop HP ProBook 450 G7 (Procesor Intel® Core™ i7-10510U (8M Cache, up to 4.90 GHz), Comet Lake, 15.6"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-450-g7-procesor-intel-core-i7-10510u-8m-cache-up-to-4.90-ghz-comet-lake-15.6-fhd-8gb-512gb-ssd-intel-uhd-graphics-argintiu-3792841.html","https://static3.evomag.ro/img?file=products%2F3792%2F3792841%2F1587732554Laptop+HP+ProBook+450+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+FPR%2C+Win10+Pro%2C+Argintiu%291.jpg&height=150&extend=white"
"1612611860-1368","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo IdeaPad L340 (Procesor Intel® Core™ i7-9750H (12M Cache, up to 4.50 GHz), Coffee Lake, 15.6"" FHD, 8GB, 512GB SSD, nVidia GeForce GTX 1050 @3GB, Negru)","3.827,99 Lei","Stoc epuizat","6","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:6","Laptop Gaming Lenovo IdeaPad L340 (Procesor Intel® Core™ i7-9750H (12M Cache, up to 4.50 GHz), Coffee Lake, 15.6"" FHD, 8GB, 512GB SSD, nVidia GeForce GTX 1050 @3GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-ideapad-l340-procesor-intel-core-i7-9750h-12m-cache-up-to-4.50-ghz-coffee-lake-15.6-fhd-8gb-512gb-ssd-nvidia-geforce-gtx-1050-3gb-negru-3772767.html","https://static3.evomag.ro/img?file=products%2F3772%2F3772767%2F1565770997Laptop+Gaming+Lenovo+IdeaPad+L340+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-9300H+%288M+Cache%2C+up+to+4.10+GHz%29%2C+Coffee+Lake%2C+15.6+FHD%2C+8GB%2C+1TB+HDD+%405400RPM+%2B+128GB+SSD%2C+nVidia+GeForce+GTX+1050+%403GB%2C+Negru%29+1.jpg&height=150&extend=white"
"1612612855-2413","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Asus VivoBook X543MA-DM621 (Procesor Intel® Celeron® N4000 (4M Cache, up to 2.60 GHz), Gemini Lake, 15.6"" FHD, 4GB, 256GB SSD, Intel® UHD Graphics 600, Gri)","2.099,99 Lei","In stoc (exclusiv online)","2","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:2","Laptop Asus VivoBook X543MA-DM621 (Procesor Intel® Celeron® N4000 (4M Cache, up to 2.60 GHz), Gemini Lake, 15.6"" FHD, 4GB, 256GB SSD, Intel® UHD Graphics 600, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-vivobook-x543ma-dm621-procesor-intel-celeron-n4000-4m-cache-up-to-2.60-ghz-gemini-lake-15.6-fhd-4gb-256gb-ssd-intel-uhd-graphics-600-gri-3801342.html","https://static3.evomag.ro/img?file=products%2F3801%2F3801342%2F1590062409Laptop+Asus+VivoBook+X543MA-GO835+%28Procesor+Intel%C2%AE+Celeron%C2%AE+N4000+%284M+Cache%2C+up+to+2.60+GHz%29%2C+Gemini+Lake%2C+15.6+HD%2C+4GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+600%2C+Gri%291.JPG&height=150&extend=white"
"1612612137-1639","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ProBook 450 G6 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 1TB HDD @5400RPM, nVidia GeForce MX130 @2GB, FPR, Argintiu)","3.835,99 Lei","Stoc epuizat","18","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:18","Laptop HP ProBook 450 G6 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 1TB HDD @5400RPM, nVidia GeForce MX130 @2GB, FPR, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-450-g6-procesor-intel-core-i7-8565u-8m-cache-up-to-4.60-ghz-whiskey-lake-15.6-fhd-8gb-1tb-hdd-5400rpm-nvidia-geforce-mx130-2gb-fpr-argintiu-3787897.html","https://static3.evomag.ro/img?file=products%2F3787%2F3787897%2F1587470252Laptop+HP+ProBook+450+G6+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-8565U+%288M+Cache%2C+up+to+4.10+GHz%29%2C+Whiskey+Lake%2C+15.6+FHD%2C+8GB%2C+1TB+HDD+%405400RPM%2C+Intel%C2%AE+UHD+Graphics+620%2C+FPR%2C+Argintiu%291.jpg&height=150&extend=white"
"1612612579-2104","https://www.evomag.ro/portabile-laptopuri-notebook/","Nou! Laptop Dell Latitude 5510 (Procesor Intel® Core™ i5-10310U (6M Cache, up to 4.40 GHz), Comet Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, FPR, Win10 Pro, Gri)","5.435,99 Lei","Stoc epuizat","11","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:11","Nou! Laptop Dell Latitude 5510 (Procesor Intel® Core™ i5-10310U (6M Cache, up to 4.40 GHz), Comet Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, FPR, Win10 Pro, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-5510-procesor-intel-core-i5-10310u-6m-cache-up-to-4.40-ghz-comet-lake-15.6-fhd-8gb-256gb-ssd-intel-uhd-graphics-fpr-win10-pro-gri-3806065.html","https://static3.evomag.ro/img?file=products%2F3806%2F3806065%2F1594816973Laptop+Dell+Latitude+5510+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-10610U+%288M+Cache%2C+up+to+4.90+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Pro%2C+Gri%291.jpg&height=150&extend=white"
"1612611813-1328","https://www.evomag.ro/portabile-laptopuri-notebook/","Nou! Laptop Gaming Lenovo IdeaPad 3 (Procesor AMD Ryzen 7 4800H (8M Cache, up to 4.20 GHz) 15.6"" FHD, 8GB, 256GB SSD, nVidia GeForce GTX 1650 Ti @4GB, Albastru)","3.999,00 Lei","In stoc magazin","","","Nou! Laptop Gaming Lenovo IdeaPad 3 (Procesor AMD Ryzen 7 4800H (8M Cache, up to 4.20 GHz) 15.6"" FHD, 8GB, 256GB SSD, nVidia GeForce GTX 1650 Ti @4GB, Albastru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-ideapad-3-procesor-amd-ryzen-7-4800h-8m-cache-up-to-4.20-ghz-15.6-fhd-8gb-256gb-ssd-nvidia-geforce-gtx-1650-ti-4gb-albastru-3806852.html","https://static3.evomag.ro/img?file=products%2F3806%2F3806852%2Flaptop-gaming-lenovo-ideapad-3-600844067c909.jpg&height=150&extend=white"
"1612612320-1797","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo Legion 5 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce GTX 1660Ti @6GB, Negru)","6.199,99 Lei","Stoc epuizat","23","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:23","Laptop Gaming Lenovo Legion 5 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce GTX 1660Ti @6GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-5-procesor-intel-core-i7-10750h-12m-cache-up-to-5.00-ghz-comet-lake-15.6-fhd-16gb-512gb-ssd-nvidia-geforce-gtx-1660ti-6gb-negru-3798582.html","https://static3.evomag.ro/img?file=products%2F3798%2F3798582%2F1595247987Laptop+Gaming+Lenovo+Legion+5+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10300H+%288M+Cache%2C+up+to+4.50+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+nVidia+GeForce+GTX+1650+%404GB%2C+Negru%291.jpg&height=150&extend=white"
"1612612624-2131","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Latitude 5511 (Procesor Intel® Core™ i7-10850H (12M Cache, up to 5.10 GHz), Comet Lake, 15.6"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics, Win10 Pro, Gri)","7.999,99 Lei","Stoc epuizat","9","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:9","Laptop Dell Latitude 5511 (Procesor Intel® Core™ i7-10850H (12M Cache, up to 5.10 GHz), Comet Lake, 15.6"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics, Win10 Pro, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-5511-procesor-intel-core-i7-10850h-12m-cache-up-to-5.10-ghz-comet-lake-15.6-fhd-16gb-512gb-ssd-intel-uhd-graphics-win10-pro-gri-3800547.html","https://static3.evomag.ro/img?file=products%2F3800%2F3800547%2F1599138559Laptop+Dell+Latitude+5511+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10400H+%288M+Cache%2C+up+to+4.60+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+Win10+Pro%2C+Gri%291.png&height=150&extend=white"
"1612612137-1641","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP 250 G7 (Procesor Intel® Core™ i3-7020U (3M Cache, up to 2.30 GHz), Kaby Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® HD Graphics 620, Argintiu)","1.818,99 Lei","Stoc epuizat","18","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:18","Laptop HP 250 G7 (Procesor Intel® Core™ i3-7020U (3M Cache, up to 2.30 GHz), Kaby Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® HD Graphics 620, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-250-g7-procesor-intel-core-i3-7020u-3m-cache-up-to-2.30-ghz-kaby-lake-15.6-fhd-8gb-256gb-ssd-intel-hd-graphics-620-argintiu-3757996.html","https://static3.evomag.ro/img?file=products%2F3757%2F3757996%2F1564483209Laptop+HP+250+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i3-7020U+%283M+Cache%2C+up+to+2.30+GHz%29%2C+Kaby+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+HD+Graphics+620%2C+Argintiu%29+1.jpg&height=150&extend=white"
"1612612579-2109","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Latitude 5500 (Procesor Intel® Core™ i5-8365U (6M Cache, up to 4.10 GHz), Whiskey Lake, 15.6"" FHD, 16GB, 256GB SSD, Intel® UHD Graphics 620, FPR, Win10 Pro, Negru)","6.236,99 Lei","Stoc epuizat","11","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:11","Laptop Dell Latitude 5500 (Procesor Intel® Core™ i5-8365U (6M Cache, up to 4.10 GHz), Whiskey Lake, 15.6"" FHD, 16GB, 256GB SSD, Intel® UHD Graphics 620, FPR, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-5500-procesor-intel-core-i5-8365u-6m-cache-up-to-4.10-ghz-whiskey-lake-15.6-fhd-16gb-256gb-ssd-intel-uhd-graphics-620-fpr-win10-pro-negru-3753243.html","https://static3.evomag.ro/img?file=products%2F3753%2F3753243%2F1561100154Laptop+Dell+Latitude+5500+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8365U+%286M+Cache%2C+up+to+4.10+GHz%29%2C+Whiskey+Lake%2C+15.6+FHD%2C+16GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+FPR%2C+Win10+Pro%2C+Negru%29+1.jpg&height=150&extend=white"
"1612612230-1764","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Latitude 5401 (Procesor Intel® Core™ i5-9300H (8M Cache, 4.10 GHz), Coffee Lake, 14"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics 630, Linux, Negru)","5.151,99 Lei","Stoc epuizat","22","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:22","Laptop Dell Latitude 5401 (Procesor Intel® Core™ i5-9300H (8M Cache, 4.10 GHz), Coffee Lake, 14"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics 630, Linux, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-5401-procesor-intel-core-i5-9300h-8m-cache-4.10-ghz-coffee-lake-14-fhd-8gb-256gb-ssd-intel-uhd-graphics-630-linux-negru-3759307.html","https://static3.evomag.ro/img?file=products%2F3759%2F3759307%2F1565098609Laptop+Dell+Latitude+5401+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-9850H+%2812M+Cache%2C+4.60+GHz%29%2C+Coffee+Lake%2C+14+FHD%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics+630%2C+Win10+Pro%2C+Negru%29+1.jpg&height=150&extend=white"
"1612611999-1518","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo IdeaPad 3 (Procesor AMD Ryzen 7 4700U (8M Cache, up to 4.10 GHz), 15.6"" FHD, 8GB, 1TB HDD @5400RPM + 128GB SSD, AMD Radeon Graphics, Albastru)","2.717,99 Lei","Stoc epuizat","12","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:12","Laptop Lenovo IdeaPad 3 (Procesor AMD Ryzen 7 4700U (8M Cache, up to 4.10 GHz), 15.6"" FHD, 8GB, 1TB HDD @5400RPM + 128GB SSD, AMD Radeon Graphics, Albastru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-ideapad-3-procesor-amd-ryzen-7-4700u-8m-cache-up-to-4.10-ghz-15.6-fhd-8gb-1tb-hdd-5400rpm-128gb-ssd-amd-radeon-graphics-albastru-3793525.html","https://static3.evomag.ro/img?file=products%2F3793%2F3793525%2F1591972920Laptop+Lenovo+IdeaPad+3+%28Procesor+AMD+Ryzen+7+3700U+%284M+Cache%2C+up+to+4.00+GHz%29%2C+15.6+FHD%2C+8GB%2C+512GB+SSD%2C+AMD+Radeon+RX+Vega+10%2C+FPR%2C+Albastru%291.jpg&height=150&extend=white"
"1612612400-1893","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Asus VivoBook X403JA-BM005 (Procesor Intel® Core™ i5-1035G1 (6M Cache, up to 3.60 GHz), Ice Lake, 14"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, FPR, Albastru)","3.547,99 Lei","Stoc epuizat","19","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:19","Laptop Asus VivoBook X403JA-BM005 (Procesor Intel® Core™ i5-1035G1 (6M Cache, up to 3.60 GHz), Ice Lake, 14"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, FPR, Albastru)","https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-asus-vivobook-x403ja-bm005-procesor-intel-core-i5-1035g1-6m-cache-up-to-3.60-ghz-ice-lake-14-fhd-8gb-512gb-ssd-intel-uhd-graphics-fpr-albastru-3793172.html","https://static3.evomag.ro/img?file=products%2F3793%2F3793172%2F1594901706Laptop+Asus+VivoBook+X403JA-BM005+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-1035G1+%286M+Cache%2C+up+to+3.60+GHz%29%2C+Ice+Lake%2C+14+FHD%2C+8GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics%2C+FPR%2C+Albastru%291.JPG&height=150&extend=white"
"1612612668-2218","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo IdeaPad 330 (Procesor Intel® Core™ i3-6006U (3M Cache, up to 2.00 GHz), Skylake, 15.6"" FHD, 8GB, 256GB SSD, Intel® HD Graphics 520, Alb)","2.241,99 Lei","Stoc epuizat","7","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:7","Laptop Lenovo IdeaPad 330 (Procesor Intel® Core™ i3-6006U (3M Cache, up to 2.00 GHz), Skylake, 15.6"" FHD, 8GB, 256GB SSD, Intel® HD Graphics 520, Alb)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-ideapad-330-procesor-intel-core-i3-6006u-3m-cache-up-to-2.00-ghz-skylake-15.6-fhd-8gb-256gb-ssd-intel-hd-graphics-520-alb-3677431.html","https://static3.evomag.ro/img?file=products%2F3677%2F3677431%2F1550848483Laptop+Lenovo+IdeaPad+330+1.jpg&height=150&extend=white"
"1612612445-1964","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Vostro 3501 (Procesor Intel® Core™ i3-1005G1 (4M Cache, up to 3.40 GHz), 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Linux, Negru)","2.720,99 Lei","Stoc epuizat","17","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:17","Laptop Dell Vostro 3501 (Procesor Intel® Core™ i3-1005G1 (4M Cache, up to 3.40 GHz), 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Linux, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-vostro-3501-procesor-intel-core-i3-1005g1-4m-cache-up-to-3.40-ghz-15.6-fhd-8gb-256gb-ssd-intel-uhd-graphics-linux-negru-3805468.html","https://static3.evomag.ro/img?file=products%2F3805%2F3805468%2F1608626020laptop-dell-vostro-3501-procesor-intelr-core-i3-1005g1-4m-cache-up-to-340-ghz-156-fhd-8gb-256gb-ssd-intelr-uhd-graphics-linux-negru.jpg&height=150&extend=white"
"1612612668-2182","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Latitude 5500 (Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics 620, FPR, Win10 Pro, Negru)","5.699,99 Lei","Stoc epuizat","7","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:7","Laptop Dell Latitude 5500 (Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics 620, FPR, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-5500-procesor-intel-core-i5-8265u-6m-cache-up-to-3.90-ghz-whiskey-lake-15.6-fhd-8gb-512gb-ssd-intel-uhd-graphics-620-fpr-win10-pro-negru-3753295.html","https://static3.evomag.ro/img?file=products%2F3753%2F3753295%2F1561100154Laptop+Dell+Latitude+5500+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8365U+%286M+Cache%2C+up+to+4.10+GHz%29%2C+Whiskey+Lake%2C+15.6+FHD%2C+16GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+FPR%2C+Win10+Pro%2C+Negru%29+1.jpg&height=150&extend=white"
"1612612809-2321","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Lenovo ThinkPad T14s (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 14"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, FPR, Win10 Pro, Negru)","8.199,99 Lei","In stoc (exclusiv online)","3","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:3","Laptop Lenovo ThinkPad T14s (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 14"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, FPR, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-lenovo-thinkpad-t14s-procesor-intel-core-i5-10210u-6m-cache-up-to-4.20-ghz-comet-lake-14-fhd-8gb-512gb-ssd-intel-uhd-graphics-fpr-win10-pro-negru-3804420.html","https://static3.evomag.ro/img?file=products%2F3804%2F3804420%2F1595491544Laptop+Lenovo+ThinkPad+T14s+%28Procesor+AMD+Ryzen+7+Pro+4750U+%288M+Cache%2C+up+to+4.10+GHz%29%2C+14+FHD%2C+16GB%2C+1TB+SSD%2C+AMD+Radeon+Graphics%2C+Win10+Pro%2C+Negru%291.jpg&height=150&extend=white"
